campaign_id,campaign_discriminator,campaign_grain,case_id,grasp_point_id,capture_phase_s,closure_speed_mps,task_mode,alpha,alpha_semantics,evaluation_path,dynamics_status,rigid_classification,binding_constraint,post_capture_rate_dps,post_capture_rate_limit_dps,initial_linear_impulse_Ns,initial_angular_impulse_Nms,flex_state,flex_safety_eligible,evidence_semantics,safe_claim_permitted,source_id
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc30_v20mm_approach_5d_a1p0,P3,30.0,0.02,approach_5d,1.0,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc60_v05mm_pose_6d_a0p0,P3,60.0,0.005,pose_6d,0.0,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc60_v05mm_pose_6d_a0p8,P3,60.0,0.005,pose_6d,0.8,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc60_v05mm_pose_6d_a1p0,P3,60.0,0.005,pose_6d,1.0,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc60_v05mm_approach_5d_a0p0,P3,60.0,0.005,approach_5d,0.0,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc60_v05mm_approach_5d_a0p8,P3,60.0,0.005,approach_5d,0.8,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc60_v05mm_approach_5d_a1p0,P3,60.0,0.005,approach_5d,1.0,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc60_v10mm_pose_6d_a0p0,P3,60.0,0.01,pose_6d,0.0,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc60_v10mm_pose_6d_a0p8,P3,60.0,0.01,pose_6d,0.8,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc60_v10mm_pose_6d_a1p0,P3,60.0,0.01,pose_6d,1.0,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc60_v10mm_approach_5d_a0p0,P3,60.0,0.01,approach_5d,0.0,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc60_v10mm_approach_5d_a0p8,P3,60.0,0.01,approach_5d,0.8,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc60_v10mm_approach_5d_a1p0,P3,60.0,0.01,approach_5d,1.0,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc60_v20mm_pose_6d_a0p0,P3,60.0,0.02,pose_6d,0.0,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc60_v20mm_pose_6d_a0p8,P3,60.0,0.02,pose_6d,0.8,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc60_v20mm_pose_6d_a1p0,P3,60.0,0.02,pose_6d,1.0,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc60_v20mm_approach_5d_a0p0,P3,60.0,0.02,approach_5d,0.0,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc60_v20mm_approach_5d_a0p8,P3,60.0,0.02,approach_5d,0.8,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc60_v20mm_approach_5d_a1p0,P3,60.0,0.02,approach_5d,1.0,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc90_v05mm_pose_6d_a0p0,P3,90.0,0.005,pose_6d,0.0,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc90_v05mm_pose_6d_a0p8,P3,90.0,0.005,pose_6d,0.8,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc90_v05mm_pose_6d_a1p0,P3,90.0,0.005,pose_6d,1.0,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc90_v05mm_approach_5d_a0p0,P3,90.0,0.005,approach_5d,0.0,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc90_v05mm_approach_5d_a0p8,P3,90.0,0.005,approach_5d,0.8,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc90_v05mm_approach_5d_a1p0,P3,90.0,0.005,approach_5d,1.0,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc90_v10mm_pose_6d_a0p0,P3,90.0,0.01,pose_6d,0.0,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc90_v10mm_pose_6d_a0p8,P3,90.0,0.01,pose_6d,0.8,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc90_v10mm_pose_6d_a1p0,P3,90.0,0.01,pose_6d,1.0,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc90_v10mm_approach_5d_a0p0,P3,90.0,0.01,approach_5d,0.0,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc90_v10mm_approach_5d_a0p8,P3,90.0,0.01,approach_5d,0.8,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc90_v10mm_approach_5d_a1p0,P3,90.0,0.01,approach_5d,1.0,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc90_v20mm_pose_6d_a0p0,P3,90.0,0.02,pose_6d,0.0,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc90_v20mm_pose_6d_a0p8,P3,90.0,0.02,pose_6d,0.8,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc90_v20mm_pose_6d_a1p0,P3,90.0,0.02,pose_6d,1.0,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc90_v20mm_approach_5d_a0p0,P3,90.0,0.02,approach_5d,0.0,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc90_v20mm_approach_5d_a0p8,P3,90.0,0.02,approach_5d,0.8,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
P0-C-SYNC-216,SYNCHRONIZED_CAPTURE,3 points × 4 phases × 3 speeds × 2 task modes × 3 alpha = 216,P3_tc90_v20mm_approach_5d_a1p0,P3,90.0,0.02,approach_5d,1.0,EVALUATED_GRID_DIMENSION,UPSTREAM_GEOMETRY_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,GEOMETRY_INVALID,IK_FAIL,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_APPLICABLE,N/A_NOT_RUN_DUE_TO_UPSTREAM_IK,N/A_NOT_APPLICABLE,COMPLETE_FOR_APPLICABLE_STAGES,false,sync_cases
