row_id,case_class,band_id,band_flag,t_hot_degC,t_cold_degC,delta_T_K,interface,metric,material_scenario,value,unit,value_kind,margin_reference_id,margin_reference_value,margin_consumption_ratio,margin_impact,authority_level,notes
WP8-0243,HOT_TO_COLD,GEVS_TYP_ACCEPTANCE_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,55.0,-15.0,70,SOLAR_HINGE_PIN_BORE,diametral_clearance_change_per_mm_pin_diameter_mm_per_mm,PIN_CRES304__BORE_AL6061,0.000441,mm/mm,ANALYTIC_DERIVED_PIN_CTE_ASSUMPTION_BORE_CTE_CANDIDATE,,,,NOT_ASSESSABLE_HINGE_PIN_NOMINAL_HOLD_WP5_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Absolute clearance stays PENDING_HINGE_PIN_NOMINAL (M6 WP3 TC-009 HOLD; WP5 sibling)."
WP8-0244,HOT,GEVS_TYP_PROTOFLIGHT_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,60.0,-20.0,40,SOLAR_HINGE_PIN_BORE,diametral_clearance_change_per_mm_pin_diameter_mm_per_mm,PIN_CRES304__BORE_AL6061,0.000252,mm/mm,ANALYTIC_DERIVED_PIN_CTE_ASSUMPTION_BORE_CTE_CANDIDATE,,,,NOT_ASSESSABLE_HINGE_PIN_NOMINAL_HOLD_WP5_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Absolute clearance stays PENDING_HINGE_PIN_NOMINAL (M6 WP3 TC-009 HOLD; WP5 sibling)."
WP8-0245,COLD,GEVS_TYP_PROTOFLIGHT_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,60.0,-20.0,-40,SOLAR_HINGE_PIN_BORE,diametral_clearance_change_per_mm_pin_diameter_mm_per_mm,PIN_CRES304__BORE_AL6061,-0.000252,mm/mm,ANALYTIC_DERIVED_PIN_CTE_ASSUMPTION_BORE_CTE_CANDIDATE,,,,NOT_ASSESSABLE_HINGE_PIN_NOMINAL_HOLD_WP5_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Absolute clearance stays PENDING_HINGE_PIN_NOMINAL (M6 WP3 TC-009 HOLD; WP5 sibling)."
WP8-0246,HOT_TO_COLD,GEVS_TYP_PROTOFLIGHT_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,60.0,-20.0,80,SOLAR_HINGE_PIN_BORE,diametral_clearance_change_per_mm_pin_diameter_mm_per_mm,PIN_CRES304__BORE_AL6061,0.000504,mm/mm,ANALYTIC_DERIVED_PIN_CTE_ASSUMPTION_BORE_CTE_CANDIDATE,,,,NOT_ASSESSABLE_HINGE_PIN_NOMINAL_HOLD_WP5_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Absolute clearance stays PENDING_HINGE_PIN_NOMINAL (M6 WP3 TC-009 HOLD; WP5 sibling)."
WP8-0247,HOT,MIL_STD_1540_REFERENCE_PROTOQUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,66.0,-29.0,46,SOLAR_HINGE_PIN_BORE,diametral_clearance_change_per_mm_pin_diameter_mm_per_mm,PIN_CRES304__BORE_AL6061,0.0002898,mm/mm,ANALYTIC_DERIVED_PIN_CTE_ASSUMPTION_BORE_CTE_CANDIDATE,,,,NOT_ASSESSABLE_HINGE_PIN_NOMINAL_HOLD_WP5_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Absolute clearance stays PENDING_HINGE_PIN_NOMINAL (M6 WP3 TC-009 HOLD; WP5 sibling)."
WP8-0248,COLD,MIL_STD_1540_REFERENCE_PROTOQUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,66.0,-29.0,-49,SOLAR_HINGE_PIN_BORE,diametral_clearance_change_per_mm_pin_diameter_mm_per_mm,PIN_CRES304__BORE_AL6061,-0.0003087,mm/mm,ANALYTIC_DERIVED_PIN_CTE_ASSUMPTION_BORE_CTE_CANDIDATE,,,,NOT_ASSESSABLE_HINGE_PIN_NOMINAL_HOLD_WP5_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Absolute clearance stays PENDING_HINGE_PIN_NOMINAL (M6 WP3 TC-009 HOLD; WP5 sibling)."
WP8-0249,HOT_TO_COLD,MIL_STD_1540_REFERENCE_PROTOQUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,66.0,-29.0,95,SOLAR_HINGE_PIN_BORE,diametral_clearance_change_per_mm_pin_diameter_mm_per_mm,PIN_CRES304__BORE_AL6061,0.0005985,mm/mm,ANALYTIC_DERIVED_PIN_CTE_ASSUMPTION_BORE_CTE_CANDIDATE,,,,NOT_ASSESSABLE_HINGE_PIN_NOMINAL_HOLD_WP5_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Absolute clearance stays PENDING_HINGE_PIN_NOMINAL (M6 WP3 TC-009 HOLD; WP5 sibling)."
WP8-0250,HOT,MIL_STD_1540_REFERENCE_QUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,71.0,-34.0,51,SOLAR_HINGE_PIN_BORE,diametral_clearance_change_per_mm_pin_diameter_mm_per_mm,PIN_CRES304__BORE_AL6061,0.0003213,mm/mm,ANALYTIC_DERIVED_PIN_CTE_ASSUMPTION_BORE_CTE_CANDIDATE,,,,NOT_ASSESSABLE_HINGE_PIN_NOMINAL_HOLD_WP5_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Absolute clearance stays PENDING_HINGE_PIN_NOMINAL (M6 WP3 TC-009 HOLD; WP5 sibling)."
WP8-0251,COLD,MIL_STD_1540_REFERENCE_QUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,71.0,-34.0,-54,SOLAR_HINGE_PIN_BORE,diametral_clearance_change_per_mm_pin_diameter_mm_per_mm,PIN_CRES304__BORE_AL6061,-0.0003402,mm/mm,ANALYTIC_DERIVED_PIN_CTE_ASSUMPTION_BORE_CTE_CANDIDATE,,,,NOT_ASSESSABLE_HINGE_PIN_NOMINAL_HOLD_WP5_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Absolute clearance stays PENDING_HINGE_PIN_NOMINAL (M6 WP3 TC-009 HOLD; WP5 sibling)."
WP8-0252,HOT_TO_COLD,MIL_STD_1540_REFERENCE_QUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,71.0,-34.0,105,SOLAR_HINGE_PIN_BORE,diametral_clearance_change_per_mm_pin_diameter_mm_per_mm,PIN_CRES304__BORE_AL6061,0.0006615,mm/mm,ANALYTIC_DERIVED_PIN_CTE_ASSUMPTION_BORE_CTE_CANDIDATE,,,,NOT_ASSESSABLE_HINGE_PIN_NOMINAL_HOLD_WP5_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Absolute clearance stays PENDING_HINGE_PIN_NOMINAL (M6 WP3 TC-009 HOLD; WP5 sibling)."
WP8-0253,HOT,GEVS_TYP_MAX_PREDICTED_FLIGHT,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,45.0,-5.0,25,CAMERA_BRACKET_LINK6,optical_frame_translation_mm,BRACKET_AL6061_PROPOSED_MOUNT_DEFINED_NOT_MODELLED,0.043675943035,mm,ANALYTIC_DERIVED_MEMBER_CTE_CANDIDATE_LEVER_FROM_PROPOSED_MOUNT_OFFSET,,,,NOT_ASSESSABLE_NO_POINTING_REQUIREMENT_AUTHORITY,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Uniform-dT first-order angular drift = 0 for symmetric bracket (analytic); rotation is gradient-driven (see gradient rows). Lever arm 74.026 mm from proposed optical-frame offset [0,-46,58] mm."
WP8-0254,COLD,GEVS_TYP_MAX_PREDICTED_FLIGHT,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,45.0,-5.0,-25,CAMERA_BRACKET_LINK6,optical_frame_translation_mm,BRACKET_AL6061_PROPOSED_MOUNT_DEFINED_NOT_MODELLED,-0.043675943035,mm,ANALYTIC_DERIVED_MEMBER_CTE_CANDIDATE_LEVER_FROM_PROPOSED_MOUNT_OFFSET,,,,NOT_ASSESSABLE_NO_POINTING_REQUIREMENT_AUTHORITY,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Uniform-dT first-order angular drift = 0 for symmetric bracket (analytic); rotation is gradient-driven (see gradient rows). Lever arm 74.026 mm from proposed optical-frame offset [0,-46,58] mm."
WP8-0255,HOT_TO_COLD,GEVS_TYP_MAX_PREDICTED_FLIGHT,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,45.0,-5.0,50,CAMERA_BRACKET_LINK6,optical_frame_translation_mm,BRACKET_AL6061_PROPOSED_MOUNT_DEFINED_NOT_MODELLED,0.0873518860701,mm,ANALYTIC_DERIVED_MEMBER_CTE_CANDIDATE_LEVER_FROM_PROPOSED_MOUNT_OFFSET,,,,NOT_ASSESSABLE_NO_POINTING_REQUIREMENT_AUTHORITY,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Uniform-dT first-order angular drift = 0 for symmetric bracket (analytic); rotation is gradient-driven (see gradient rows). Lever arm 74.026 mm from proposed optical-frame offset [0,-46,58] mm."
WP8-0256,HOT,GEVS_TYP_OPERATIONAL,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,50.0,-10.0,30,CAMERA_BRACKET_LINK6,optical_frame_translation_mm,BRACKET_AL6061_PROPOSED_MOUNT_DEFINED_NOT_MODELLED,0.052411131642,mm,ANALYTIC_DERIVED_MEMBER_CTE_CANDIDATE_LEVER_FROM_PROPOSED_MOUNT_OFFSET,,,,NOT_ASSESSABLE_NO_POINTING_REQUIREMENT_AUTHORITY,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Uniform-dT first-order angular drift = 0 for symmetric bracket (analytic); rotation is gradient-driven (see gradient rows). Lever arm 74.026 mm from proposed optical-frame offset [0,-46,58] mm."
WP8-0257,COLD,GEVS_TYP_OPERATIONAL,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,50.0,-10.0,-30,CAMERA_BRACKET_LINK6,optical_frame_translation_mm,BRACKET_AL6061_PROPOSED_MOUNT_DEFINED_NOT_MODELLED,-0.052411131642,mm,ANALYTIC_DERIVED_MEMBER_CTE_CANDIDATE_LEVER_FROM_PROPOSED_MOUNT_OFFSET,,,,NOT_ASSESSABLE_NO_POINTING_REQUIREMENT_AUTHORITY,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Uniform-dT first-order angular drift = 0 for symmetric bracket (analytic); rotation is gradient-driven (see gradient rows). Lever arm 74.026 mm from proposed optical-frame offset [0,-46,58] mm."
WP8-0258,HOT_TO_COLD,GEVS_TYP_OPERATIONAL,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,50.0,-10.0,60,CAMERA_BRACKET_LINK6,optical_frame_translation_mm,BRACKET_AL6061_PROPOSED_MOUNT_DEFINED_NOT_MODELLED,0.104822263284,mm,ANALYTIC_DERIVED_MEMBER_CTE_CANDIDATE_LEVER_FROM_PROPOSED_MOUNT_OFFSET,,,,NOT_ASSESSABLE_NO_POINTING_REQUIREMENT_AUTHORITY,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Uniform-dT first-order angular drift = 0 for symmetric bracket (analytic); rotation is gradient-driven (see gradient rows). Lever arm 74.026 mm from proposed optical-frame offset [0,-46,58] mm."
WP8-0259,HOT,GEVS_TYP_ACCEPTANCE_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,55.0,-15.0,35,CAMERA_BRACKET_LINK6,optical_frame_translation_mm,BRACKET_AL6061_PROPOSED_MOUNT_DEFINED_NOT_MODELLED,0.0611463202491,mm,ANALYTIC_DERIVED_MEMBER_CTE_CANDIDATE_LEVER_FROM_PROPOSED_MOUNT_OFFSET,,,,NOT_ASSESSABLE_NO_POINTING_REQUIREMENT_AUTHORITY,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Uniform-dT first-order angular drift = 0 for symmetric bracket (analytic); rotation is gradient-driven (see gradient rows). Lever arm 74.026 mm from proposed optical-frame offset [0,-46,58] mm."
WP8-0260,COLD,GEVS_TYP_ACCEPTANCE_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,55.0,-15.0,-35,CAMERA_BRACKET_LINK6,optical_frame_translation_mm,BRACKET_AL6061_PROPOSED_MOUNT_DEFINED_NOT_MODELLED,-0.0611463202491,mm,ANALYTIC_DERIVED_MEMBER_CTE_CANDIDATE_LEVER_FROM_PROPOSED_MOUNT_OFFSET,,,,NOT_ASSESSABLE_NO_POINTING_REQUIREMENT_AUTHORITY,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Uniform-dT first-order angular drift = 0 for symmetric bracket (analytic); rotation is gradient-driven (see gradient rows). Lever arm 74.026 mm from proposed optical-frame offset [0,-46,58] mm."
WP8-0261,HOT_TO_COLD,GEVS_TYP_ACCEPTANCE_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,55.0,-15.0,70,CAMERA_BRACKET_LINK6,optical_frame_translation_mm,BRACKET_AL6061_PROPOSED_MOUNT_DEFINED_NOT_MODELLED,0.122292640498,mm,ANALYTIC_DERIVED_MEMBER_CTE_CANDIDATE_LEVER_FROM_PROPOSED_MOUNT_OFFSET,,,,NOT_ASSESSABLE_NO_POINTING_REQUIREMENT_AUTHORITY,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Uniform-dT first-order angular drift = 0 for symmetric bracket (analytic); rotation is gradient-driven (see gradient rows). Lever arm 74.026 mm from proposed optical-frame offset [0,-46,58] mm."
WP8-0262,HOT,GEVS_TYP_PROTOFLIGHT_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,60.0,-20.0,40,CAMERA_BRACKET_LINK6,optical_frame_translation_mm,BRACKET_AL6061_PROPOSED_MOUNT_DEFINED_NOT_MODELLED,0.0698815088561,mm,ANALYTIC_DERIVED_MEMBER_CTE_CANDIDATE_LEVER_FROM_PROPOSED_MOUNT_OFFSET,,,,NOT_ASSESSABLE_NO_POINTING_REQUIREMENT_AUTHORITY,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Uniform-dT first-order angular drift = 0 for symmetric bracket (analytic); rotation is gradient-driven (see gradient rows). Lever arm 74.026 mm from proposed optical-frame offset [0,-46,58] mm."
WP8-0263,COLD,GEVS_TYP_PROTOFLIGHT_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,60.0,-20.0,-40,CAMERA_BRACKET_LINK6,optical_frame_translation_mm,BRACKET_AL6061_PROPOSED_MOUNT_DEFINED_NOT_MODELLED,-0.0698815088561,mm,ANALYTIC_DERIVED_MEMBER_CTE_CANDIDATE_LEVER_FROM_PROPOSED_MOUNT_OFFSET,,,,NOT_ASSESSABLE_NO_POINTING_REQUIREMENT_AUTHORITY,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Uniform-dT first-order angular drift = 0 for symmetric bracket (analytic); rotation is gradient-driven (see gradient rows). Lever arm 74.026 mm from proposed optical-frame offset [0,-46,58] mm."
WP8-0264,HOT_TO_COLD,GEVS_TYP_PROTOFLIGHT_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,60.0,-20.0,80,CAMERA_BRACKET_LINK6,optical_frame_translation_mm,BRACKET_AL6061_PROPOSED_MOUNT_DEFINED_NOT_MODELLED,0.139763017712,mm,ANALYTIC_DERIVED_MEMBER_CTE_CANDIDATE_LEVER_FROM_PROPOSED_MOUNT_OFFSET,,,,NOT_ASSESSABLE_NO_POINTING_REQUIREMENT_AUTHORITY,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Uniform-dT first-order angular drift = 0 for symmetric bracket (analytic); rotation is gradient-driven (see gradient rows). Lever arm 74.026 mm from proposed optical-frame offset [0,-46,58] mm."
WP8-0265,HOT,MIL_STD_1540_REFERENCE_PROTOQUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,66.0,-29.0,46,CAMERA_BRACKET_LINK6,optical_frame_translation_mm,BRACKET_AL6061_PROPOSED_MOUNT_DEFINED_NOT_MODELLED,0.0803637351845,mm,ANALYTIC_DERIVED_MEMBER_CTE_CANDIDATE_LEVER_FROM_PROPOSED_MOUNT_OFFSET,,,,NOT_ASSESSABLE_NO_POINTING_REQUIREMENT_AUTHORITY,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Uniform-dT first-order angular drift = 0 for symmetric bracket (analytic); rotation is gradient-driven (see gradient rows). Lever arm 74.026 mm from proposed optical-frame offset [0,-46,58] mm."
WP8-0266,COLD,MIL_STD_1540_REFERENCE_PROTOQUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,66.0,-29.0,-49,CAMERA_BRACKET_LINK6,optical_frame_translation_mm,BRACKET_AL6061_PROPOSED_MOUNT_DEFINED_NOT_MODELLED,-0.0856048483487,mm,ANALYTIC_DERIVED_MEMBER_CTE_CANDIDATE_LEVER_FROM_PROPOSED_MOUNT_OFFSET,,,,NOT_ASSESSABLE_NO_POINTING_REQUIREMENT_AUTHORITY,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Uniform-dT first-order angular drift = 0 for symmetric bracket (analytic); rotation is gradient-driven (see gradient rows). Lever arm 74.026 mm from proposed optical-frame offset [0,-46,58] mm."
WP8-0267,HOT_TO_COLD,MIL_STD_1540_REFERENCE_PROTOQUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,66.0,-29.0,95,CAMERA_BRACKET_LINK6,optical_frame_translation_mm,BRACKET_AL6061_PROPOSED_MOUNT_DEFINED_NOT_MODELLED,0.165968583533,mm,ANALYTIC_DERIVED_MEMBER_CTE_CANDIDATE_LEVER_FROM_PROPOSED_MOUNT_OFFSET,,,,NOT_ASSESSABLE_NO_POINTING_REQUIREMENT_AUTHORITY,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Uniform-dT first-order angular drift = 0 for symmetric bracket (analytic); rotation is gradient-driven (see gradient rows). Lever arm 74.026 mm from proposed optical-frame offset [0,-46,58] mm."
WP8-0268,HOT,MIL_STD_1540_REFERENCE_QUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,71.0,-34.0,51,CAMERA_BRACKET_LINK6,optical_frame_translation_mm,BRACKET_AL6061_PROPOSED_MOUNT_DEFINED_NOT_MODELLED,0.0890989237915,mm,ANALYTIC_DERIVED_MEMBER_CTE_CANDIDATE_LEVER_FROM_PROPOSED_MOUNT_OFFSET,,,,NOT_ASSESSABLE_NO_POINTING_REQUIREMENT_AUTHORITY,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Uniform-dT first-order angular drift = 0 for symmetric bracket (analytic); rotation is gradient-driven (see gradient rows). Lever arm 74.026 mm from proposed optical-frame offset [0,-46,58] mm."
WP8-0269,COLD,MIL_STD_1540_REFERENCE_QUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,71.0,-34.0,-54,CAMERA_BRACKET_LINK6,optical_frame_translation_mm,BRACKET_AL6061_PROPOSED_MOUNT_DEFINED_NOT_MODELLED,-0.0943400369557,mm,ANALYTIC_DERIVED_MEMBER_CTE_CANDIDATE_LEVER_FROM_PROPOSED_MOUNT_OFFSET,,,,NOT_ASSESSABLE_NO_POINTING_REQUIREMENT_AUTHORITY,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Uniform-dT first-order angular drift = 0 for symmetric bracket (analytic); rotation is gradient-driven (see gradient rows). Lever arm 74.026 mm from proposed optical-frame offset [0,-46,58] mm."
WP8-0270,HOT_TO_COLD,MIL_STD_1540_REFERENCE_QUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,71.0,-34.0,105,CAMERA_BRACKET_LINK6,optical_frame_translation_mm,BRACKET_AL6061_PROPOSED_MOUNT_DEFINED_NOT_MODELLED,0.183438960747,mm,ANALYTIC_DERIVED_MEMBER_CTE_CANDIDATE_LEVER_FROM_PROPOSED_MOUNT_OFFSET,,,,NOT_ASSESSABLE_NO_POINTING_REQUIREMENT_AUTHORITY,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Uniform-dT first-order angular drift = 0 for symmetric bracket (analytic); rotation is gradient-driven (see gradient rows). Lever arm 74.026 mm from proposed optical-frame offset [0,-46,58] mm."
WP8-0271,GRADIENT,GRADIENT_ASSUMPTION_GRID,ASSUMPTION_THROUGH_SECTION_GRADIENT_GRID_NOT_AN_ENVIRONMENT_BAND,,,1,CAMERA_BRACKET_LINK6,pointing_drift_under_through_section_gradient_rad,BRACKET_AL6061_T_26MM_SECTION,6.71937585154e-05,rad,ANALYTIC_DERIVED_MEMBER_CTE_CANDIDATE_ASSUMED_GRADIENT,,,,NOT_ASSESSABLE_NO_POINTING_REQUIREMENT_AUTHORITY,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Cantilever gradient model theta = alpha*dT_grad*L/t, L=74.026 mm, t=26 mm, dT_grad=1 K ASSUMPTION. = 0.0671938 mrad."
WP8-0272,GRADIENT,GRADIENT_ASSUMPTION_GRID,ASSUMPTION_THROUGH_SECTION_GRADIENT_GRID_NOT_AN_ENVIRONMENT_BAND,,,2,CAMERA_BRACKET_LINK6,pointing_drift_under_through_section_gradient_rad,BRACKET_AL6061_T_26MM_SECTION,0.000134387517031,rad,ANALYTIC_DERIVED_MEMBER_CTE_CANDIDATE_ASSUMED_GRADIENT,,,,NOT_ASSESSABLE_NO_POINTING_REQUIREMENT_AUTHORITY,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Cantilever gradient model theta = alpha*dT_grad*L/t, L=74.026 mm, t=26 mm, dT_grad=2 K ASSUMPTION. = 0.134388 mrad."
WP8-0273,GRADIENT,GRADIENT_ASSUMPTION_GRID,ASSUMPTION_THROUGH_SECTION_GRADIENT_GRID_NOT_AN_ENVIRONMENT_BAND,,,5,CAMERA_BRACKET_LINK6,pointing_drift_under_through_section_gradient_rad,BRACKET_AL6061_T_26MM_SECTION,0.000335968792577,rad,ANALYTIC_DERIVED_MEMBER_CTE_CANDIDATE_ASSUMED_GRADIENT,,,,NOT_ASSESSABLE_NO_POINTING_REQUIREMENT_AUTHORITY,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Cantilever gradient model theta = alpha*dT_grad*L/t, L=74.026 mm, t=26 mm, dT_grad=5 K ASSUMPTION. = 0.335969 mrad."
WP8-0274,GRADIENT,GRADIENT_ASSUMPTION_GRID,ASSUMPTION_THROUGH_SECTION_GRADIENT_GRID_NOT_AN_ENVIRONMENT_BAND,,,10,CAMERA_BRACKET_LINK6,pointing_drift_under_through_section_gradient_rad,BRACKET_AL6061_T_26MM_SECTION,0.000671937585154,rad,ANALYTIC_DERIVED_MEMBER_CTE_CANDIDATE_ASSUMED_GRADIENT,,,,NOT_ASSESSABLE_NO_POINTING_REQUIREMENT_AUTHORITY,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Cantilever gradient model theta = alpha*dT_grad*L/t, L=74.026 mm, t=26 mm, dT_grad=10 K ASSUMPTION. = 0.671938 mrad."
